window-event,window-open,indoor-temp,time,outdoor-temp
False,False,69.08,155787,47.120000000000005
False,False,69.25999999999999,155788,47.120000000000005
False,False,69.44,155789,47.120000000000005
False,False,69.44,155790,46.76
False,False,69.44,155791,46.76
False,False,69.62,155792,46.76
False,False,69.62,155793,46.76
False,False,69.62,155794,46.76
False,False,69.62,155795,46.76
False,False,69.44,155796,46.76
False,False,69.25999999999999,155797,46.76
False,False,69.08,155798,46.76
False,False,69.25999999999999,155799,46.76
False,False,69.25999999999999,155800,46.76
False,False,69.44,155801,47.120000000000005
False,False,69.44,155802,47.120000000000005
False,False,69.62,155803,47.120000000000005
False,False,69.44,155804,47.120000000000005
False,False,69.62,155805,46.94
False,False,69.62,155806,46.94
False,False,69.62,155807,46.94
False,False,69.62,155808,46.94
False,False,69.62,155809,46.94
False,False,69.62,155810,46.94
False,False,69.62,155811,46.94
False,False,69.62,155812,46.94
False,False,69.62,155813,46.94
False,False,69.44,155814,46.94
False,False,69.44,155815,46.94
False,False,69.44,155816,46.94
False,False,69.44,155817,46.94
False,False,69.44,155818,46.94
False,False,69.62,155819,46.94
False,False,69.62,155820,46.94
False,False,69.62,155821,46.94
False,False,69.62,155822,46.94
False,False,69.62,155823,46.94
False,False,69.62,155824,46.94
False,False,69.62,155825,46.94
False,False,69.62,155826,46.94
False,False,69.8,155827,46.94
